idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
6623;6623;Avenue Pierre Mendès France/ rue Bordeaux;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-02-06;69290;4068;4,95696110236211;45,69063375095297
5231;5231;Bd de Narcel vers le Chemin du Coteau;Sainte-Foy-lès-Lyon;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69202;4069;4,797423971195625;45,73090596346201
5513;5513;80 Route de Vourles;Saint-Genis-Laval;15793;Stade;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-25;2011-09-26;69204;4073;4,789310095778792;45,683436540402894
6859;6859;Rue Georges Marrane;Vénissieux;20439;Angle Prof. Roux;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2011-11-21;69259;4074;4,859013858367955;45,72270536264817
7376;7376;346 Avenue Charles de Gaulle;Vénissieux;20225;3 Place Jules Grandclément;V101.0.VERRE;Col Sud;COL GUERIN;2020-09-21;2020-09-22;2020-09-22;;69259;4078;4,8882833739822935;45,71924387194309
3465;3465;Bd de Lattre de Tassigny Angle Dassault;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69282;4079;5,028077654562481;45,77711581030293
5716;5716;15 Chemin de Fontville;Écully;;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2019-05-16;2013-02-14;69081;4080;4,761714289408492;45,77973436167072
1924;1924;Avenue Sidoine Apollinaire;Lyon 9e Arrondissement;28952;angle Gorge de Loup;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;4087;4,798040410998933;45,76891757298078
5368;5368;42 Rue de Verdun;Craponne;05863;angle rue centrale;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-09-13;2018-04-24;;69069;4088;4,712605018021697;45,745703040297016
2021;2021;Rue de la Poudrette;Villeurbanne;21445;Mini déchetterie Net Ne à l'intérieur du dépôt de;Z101.0.VERRE;Col Est;COL GUERIN;2022-10-24;2022-10-26;2022-10-31;;69266;4091;4,919232067480429;45,752145961952046
3412;3412;Chemin de Pommier Angle Rue Paul Claudel;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-11-14;;69282;4092;5,01428566452115;45,778336604440746
2296B;2296B;Berge Anna Lindh Prolongement Rue Professeur Grignard;Lyon 7e Arrondissement;35669;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-07-11;2018-11-14;2017-03-31;69387;4094;4,834161388278151;45,74898562149644
5271;5271;35 Rue d'Yvours;Irigny;08558;30 Rue d'Yvours;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2023-12-15;2023-12-15;69100;4100;4,826788961093461;45,689936508879924
2280B;2280B;89 Rue de Gerland;Lyon 7e Arrondissement;28599;Rue de Gerland entre les 2 arceaux en face à 1m;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-07-03;2023-01-12;2023-01-12;69387;4102;4,839776056615151;45,73645493602249
6645;6645;Rue Paul Verlaine;Saint-Priest;26290; ;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2005-12-23;69290;4146;4,977084527704737;45,70730150341176
2861;2861;Place Antoinette;Lyon 3e Arrondissement;27715;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2008-07-23;2018-04-24;2016-03-17;69383;4109;4,889410391794461;45,75364764163359
3531;3531;Rue Franklin vers Rue du Rhône (Nord);Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;;69256;4111;4,9321545827374775;45,79019685558256
5356;5356;Rue du Cimetière;Vernaison;32399;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-05-13;2022-01-24;;69260;4112;4,806296841360339;45,6488825223476
6506;6506;8 Rue de la Rochette;Saint-Fons;15202;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2011-09-13;69199;4113;4,856751777477758;45,694975185568225
5230;5230;22 Avenue de Limburg;Sainte-Foy-lès-Lyon;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2019-10-02;2013-12-04;69202;4116;4,779519861370184;45,732538084291555
6879;6879;Rue Robespierre Square vers le Poteau;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;4118;4,877258743502516;45,70157838714552
7680;7680;19 Rue du Rhône;Lyon 7e Arrondissement;28627;Face 19 Rue du Rhône;X101.0.VERRE;Col Sud;COL GUERIN;2022-01-01;2022-02-22;2022-04-13;2022-04-13;69387;4120;4,828205729842102;45,73479160767862
3119;3119;5 Rue des Sports;Chassieu;22202;près du transformateur electrique;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-03-21;2016-03-18;69271;4121;4,970722446056691;45,74209923730125
2519;2519;Rue Croix Barret/Route de Vienne;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2018-04-24;;69388;4122;4,852363089615607;45,73738729404238
4172;4172;3 Boulevard Paul Doumer;Caluire-et-Cuire;02783;Face au n°3 Paul Doumer;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-08-09;2018-08-09;69034;4123;4,835777262374952;45,7929047321301
6150;6150;Rue de la Pagère/Rue Montferrat;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;4129;4,9148189245632965;45,73999073954181
2008;2008;Rue du Lieutenant Colonel Prévost / Angle rue Garibaldi  ;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69386;4133;4,8495096288146735;45,77396554726261
1445;1445;Rue de Cuire;Lyon 4e Arrondissement;28065;angle rue Pelletier;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;4134;4,829940052900074;45,777468113737314
7167;7167;43 Cours Gambetta;Lyon 3e Arrondissement;27679;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2016-02-05;2018-07-09;2016-12-07;69383;4135;4,846622670892824;45,754134210240025
5199;5199;Rue de Méginand;Saint-Genis-les-Ollières;15934;ENTREE DU STADE;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2007-12-05;2018-04-24;;69205;4136;4,732226908331814;45,76696249074808
5375;5375;57 Rue Joseph Moulin;Craponne;05886;Entrée Stade;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2006-09-22;2018-08-28;2018-08-28;69069;4144;4,711917063324626;45,742589723676595
4656;4656;Rue Saint Maurice;Sathonay-Village;26719;Parc de la mairie;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-08;69293;4147;4,880542798294681;45,83163527556889
2005;2005;5 Cours Franklin Roosevelt;Lyon 6e Arrondissement;28368;angle Foch;Z101.0.VERRE;Col Est;GPE;2017-05-22;;2023-05-02;;69386;4149;4,844053343229266;45,768807405169895
1070;1070;82 Avenue Sidoine Apollinaire;Lyon 9e Arrondissement;28952;Dans le dépôt de sel de Vaise;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-12-01;2022-12-02;2022-12-02;;69389;4151;4,797613502681475;45,76779716830697
1983;1983;Rue des Docks;Lyon 9e Arrondissement;29143;face 47;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-12-06;2018-04-24;2014-02-11;69389;4153;4,8134468509594175;45,788507149666565
6517;6517;Rue des Platanes;Saint-Fons;34278;supermaché;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2005-09-26;69199;4156;4,853851205543972;45,70764731039191
5283;5283;Avenue de l'Aqueduc de Beaunant;Sainte-Foy-lès-Lyon;15379;Face Au numéro N°8;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-24;2018-05-17;69202;4161;4,791310346895481;45,72159010079125
4202;4202;Route du Puy d'Or;Limonest;09565;Fa ce au N°92;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2018-03-15;69116;4164;4,7764225622970775;45,814797648850416
1049;1049;1032 Route des Monts d'Or;Curis-au-Mont-d'Or;06041;Au fond du parking;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-11-26;2022-02-11;2022-02-11;;69071;4165;4,820035878645363;45,87083290709868
5718;5718;Chemin de Chalin;Écully;06710;angle chemin du Vallombrey;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-14;69081;4169;4,792246273220391;45,777449975757435
6956;6956;6 Avenue Jean Moulin;Vénissieux;20237;Serres municipale de Vénissieux;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2013-04-16;2018-04-24;;69259;4170;4,871894298872392;45,687931258162756
7109;7109;Rue Louis Blanc;Saint-Fons;15232;parking face N° 23;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-11-02;2018-04-24;;69199;4177;4,8571162563839865;45,709253106210404
E418;E418;Place de Manissieux;Saint-Priest;30526;sur la place;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2014-06-17;2018-04-24;;69290;4179;4,979701917622106;45,701028161863505
3682;3682;Place Albert Thomas;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-03-06;2019-03-06;69266;4182;4,874175127372571;45,76402784938861
7491;7491;13 Avenue Viviani;Lyon 8e Arrondissement;28715;Face angle 17b et 19 Avenue Viviani (crèche);Y101.0.VERRE;Col Sud;COL GUERIN;2021-12-17;2021-12-27;2021-12-27;;69388;4183;4,866728856136349;45,72595942730426
5276;5276;Rue de la Cadière face Chemin Croix Berthet;La Mulatière;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69142;4185;4,803046036901406;45,72328107598379
2801;2801;Rue Saint Isidore/Rue de l'Est;Lyon 3e Arrondissement;;face au N°5;Y101.0.VERRE;Col Est;GPE;2017-05-22;2010-03-05;2018-04-24;;69383;4186;4,883628249839902;45,753463018369565
7104;7104;Avenue Charles de Gaulle;Saint-Fons;;face résidence anatole france;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-10-16;2018-04-24;2015-11-02;69199;4187;4,853197992976945;45,71191667098427
4413;4413;18 Chemin du Pérollier;Écully;06729;Parking Carrefour Ecully;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-02-06;2022-03-22;2022-03-22;69081;4190;4,778540858115217;45,78901323663583
5136;5136;8 Rue Simon Buisson;Champagne-au-Mont-d'Or;03420;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69040;4191;4,792388171355162;45,79172866540532
7391;7391;56 Rue Paul Cazeneuve;Lyon 8e Arrondissement;28888;;Y101.0.VERRE;Col Sud;COL GUERIN;2020-10-23;2020-10-27;2022-04-19;2022-04-19;69388;4193;4,862520020663977;45,7335228315678
4139;4139;11 Place Gutenberg;Caluire-et-Cuire;02914;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-08-09;2018-08-09;69034;4196;4,84958099153207;45,79484278664439
1952;1952;Rue de Saint-Cyr;Lyon 9e Arrondissement;29136;Face au n°53;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-01-07;69389;4199;4,807864176256503;45,78339842100792
1962;1962;Rue Sergent Michel Berthet;Lyon 9e Arrondissement;29215;Cottin;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-01-07;69389;4204;4,805711754850075;45,77129554775737
5103B;5103B;Place de l'Europe  (doublage);Irigny;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-24;2005-12-07;69100;4209;4,822250188068054;45,67238024888937
2523;2523;Rue Paul Cazeneuve/Rue Chevalier;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2018-04-24;;69388;4213;4,862640452977923;45,733972692778764
6829;6829;75 Boulevard Ambroise Croizat;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;4238;4,887898574447956;45,697457280746335
6872;6872;Place Ennemond Romand;Vénissieux;20329;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2005-12-12;69259;4217;4,859588210277949;45,72503915317178
3114;3114;Place Jean Barge;Chassieu;30171;Angle Rue Jean de la Bruyère;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2016-03-18;69271;4223;4,981344561751799;45,73797587759822
2522;2522;78 Avenue Général Frère;Lyon 8e Arrondissement;28710;Rue Pierre Verger / Bd Michelet;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2019-10-31;2019-04-30;69388;4224;4,875671687735697;45,73198326877533
6869;6869;Boulevard Lénine;Vénissieux;20253; angle cesaire;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2011-10-26;69259;4234;4,8642233469877105;45,69241592979391
3672;3672;11 Rue Richelieu;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-11-26;69266;4226;4,878361143195692;45,76174274251265
7392;7392;23 Rue de Boutan;Irigny;08560;Centre culturel de Champvillard;V101.0.VERRE;Col Sud;COL GUERIN;2020-12-08;2020-12-15;2022-01-24;;69100;4229;4,810376548875716;45,66843030014427
4547;4547;280 Allée Joseph Sève;Fontaines-Saint-Martin;35321;Angle Rue des Prolières;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-14;69087;4232;4,8582748859253515;45,845781210180725
1272;1272;43 Rue de Brest;Lyon 2e Arrondissement;27568;En doublage du N° 1238 en maintenance;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-01-01;2021-04-02;2021-04-02;;69382;4235;4,833356760270765;45,7610957484637
5535;5535;131 Avenue de la Colombe;Grigny;34961;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-21;2022-01-24;;69096;4237;4,791525664382704;45,61199198299135
3306;3306;Boulevard Louis Pradel face carrefour market;Jonage;;Face Intermarché;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-01-07;69279;4241;5,047816772495571;45,7956067129585
4353;4353;Rue des Mercières proche rue Pierre Faillon;Rillieux-la-Pape;;angle Fallion;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-08-31;2013-02-25;69286;4243;4,872704288390637;45,81529089566563
4326;4326;Boulevard des Loisirs;Rillieux-la-Pape;24884;En face du centre aéré des Lônes;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2017-12-14;69286;4244;4,906274793127441;45,80563936487078
1511;1511;Rue Docteur Albéric Pont;Lyon 5e Arrondissement;28292;angle rue des Granges;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69385;4245;4,797909237184585;45,754059271331315
3642;3642;Rue Anatole France;Villeurbanne;21362;Angle Rue Racine;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-07-10;2013-11-26;69266;4212;4,877560763498303;45,767846815483324
1220;1220;38 Quai Saint Antoine;Lyon 2e Arrondissement;27540;vers passerelle du Palais de Justice;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-04-02;2013-02-19;69382;4248;4,831383185832273;45,76145214736848
1446;1446;Rue Jacques-Louis Hénon;Lyon 4e Arrondissement;28094;Angle rue de Cuire;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-08-08;2018-08-08;69384;4251;4,829312729733393;45,77959792953416
6881;6881;Rue Alfred Dreyfus;Vénissieux;20342;angle gambetta;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2015-06-22;69259;4252;4,883647272287598;45,69500483000862
3750;3750;Route de Genas/Rue des Fleurs(Grand Clement);Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69266;4254;4,894686695004198;45,75397144948236
3900;3900;Av R Salengro / Chemin du Luizet (Buers);Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69266;4256;4,88464567940893;45,781252334786544
3103;3103;Chemin du Mont Saint Paul;Chassieu;22087;En face Place de la République;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-01-07;2016-03-18;69271;4259;4,9716164270809315;45,74585828564218
4649;4649;Rue de la République;Saint-Romain-au-Mont-d'Or;17763;Parking - Face au N°21;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-26;69233;4260;4,8255000017171055;45,83777897101716
5503;5503;Grande Rue;Oullins;11586;19 Bis Grande Rue Station BP;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-24;2011-10-04;69149;4264;4,810349534644047;45,71882211024144
4101;4101;Avenue Général de Gaulle;Caluire-et-Cuire;02774;Angle Martin Basse;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-08;69034;4267;4,853405219119223;45,805006764246606
1430;1430;70 Rue d'Ypres;Lyon 4e Arrondissement;28063;Dans résidence personnes agées;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-08-08;2013-02-20;69384;4273;4,81749810013134;45,78293624319188
6629;6629;Avenue Pierre Mendès France devant la piscine;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69290;4278;4,9573046245310906;45,69300685289967
2511;2511;Rue Professeur Joseph Nicolas/Rue de la Meuse;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-10-28;2012-06-11;69388;4279;4,879691530648122;45,731054964639014
5078;5078;Chemin de Grandvaux/impasse du Trouillat;Écully;;angle impasse du Trouillat;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-13;69081;4280;4,7708781077546485;45,774781067733414
3432;3432;81 Chemin de Pommier;Meyzieu;23945;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-01-27;2023-01-27;69282;4283;5,0080736264179775;45,77762218355077
7181;7181;Avenue des Granges;Écully;06691;face au cimetiere ;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-03-01;2018-04-24;;69081;4284;4,773349263536404;45,76886531595853
4319;4319;1052 Avenue Victor Hugo;Rillieux-la-Pape;24879;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2017-12-14;69286;4287;4,880464023001146;45,82084611494174
7020;7020;29 Quai Docteur Gailleton;Lyon 2e Arrondissement;27534;Angle Laurencin;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-08-25;2021-04-02;;69382;4288;4,833099931743052;45,75252521167593
5543;5543;Esplanade Roger Long;Grigny;35937;sur le parking de l'école;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-22;2022-01-24;2014-09-08;69096;4290;4,775809803726139;45,603547896847665
5551;5551;2 Rue du Garon;Grigny;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-22;2022-01-24;;69096;4292;4,776362150466062;45,60197000135747
6146;6146;Route de Genas/Angle Rue Brosselette;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;2008-09-08;69029;4296;4,91785585830145;45,748308030589776
4621;4621;Route des Gambins;Poleymieux-au-Mont-d'Or;12062;Dans virage - Tête d'épingle;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-22;69153;4297;4,7904781952273865;45,848605302520866
3712;3712;Rue du 4 Août 1789 angle rue de la baisse;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-11-26;69266;4299;4,892949966273566;45,76459955495786
3407;3407;Rue du Gravier Blanc;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69282;4301;5,0052475436385135;45,782143412942
5067;5067;Av. Vincent Serre Face à l'Entrée de l'Eglise;Tassin-la-Demi-Lune;;;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;;2018-04-24;;69244;4304;4,785577016490827;45,765013368140295
3681;3681;62 Rue Antonin Perrin;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-11-26;69266;4300;4,885443849810891;45,75641809167118
6155;6155;Place Armand Philippe;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;4312;4,931871229565522;45,73450017986535
5500;5500;Boulevard de l'Yzeron;Oullins;11560;Angle Zola;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2011-04-13;2022-01-21;2011-10-04;69149;4314;4,806154291978494;45,719622016357604
7496;7496;7 Rue Simone Veil;Vénissieux;37110;Sur la place entre Ikea et Leroy Merlin;V101.0.VERRE;Col Sud;COL GUERIN;2021-12-16;2021-12-27;2021-12-27;;69259;4315;4,8803453082111155;45,718402955650625
6181;6181;Rue Lionel Terray ;Bron;;CITE DE L'ENFANCE ;Y101.0.VERRE;Col Est;GPE;2018-01-22;2008-03-21;2018-07-18;2018-03-28;69029;4317;4,9067312252495086;45,726353628962265
6141;6141;Parking Novotel Rue J. Monet;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;4319;4,930721615747288;45,72464583891525
6822;6822;Bd Coblot/Ch. du Charbonnier;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2019-10-11;;69259;4321;4,891335849241433;45,70163486497058
1946;1946;49 Rue du Bourbonnais;Lyon 9e Arrondissement;29156;angle Rue Littré;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-08-26;69389;4325;4,799558720847831;45,773474442755415
4433;4433;47 Rue Pierre Bouvier;Fontaines-sur-Saône;07222;entrée du stade;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-14;69088;4327;4,855252307112905;45,831902999951005
1228;1228;51 Quai Rambaud;Lyon 2e Arrondissement;27539;Entre Sucrière et Pomona vins;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-04-02;2021-04-02;69382;4333;4,815629064038269;45,73625374143407
7048;7048;49 Rue Salomon Reinach;Lyon 7e Arrondissement;28693;N° 47 à côté de la borne déchets alimentaires;X101.0.VERRE;Col Sud;COL GUERIN;2018-07-23;2018-07-24;2022-04-13;2022-04-13;69387;4337;4,842530928094017;45,75078297470755
CRAPO;CRAPO;2 Rue de l'EDF;Craponne;05855;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-09-16;2018-04-24;;69069;4340;4,727983864826013;45,745759042804934
6149;6149;Rue Youri Gagarine;Bron;02473;de l autre cote du portail;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;2016-06-17;69029;4347;4,925864382319072;45,73906172947269
7193;7193;9 Rue Jean-Baptiste Perret;Collonges-au-Mont-d'Or;05105;vers centre hospitalier;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-03-15;2018-04-24;;69063;4348;4,8361990686611644;45,818348286052746
5602;5602; Rue Jarosson / Chemin du Vallon (Face Silo n°5744);Sainte-Foy-lès-Lyon;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69202;4352;4,797805960960646;45,74364662342558
2796;2796;Rue Ferdinand Buisson/Rue des Sports;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-04-24;2013-12-04;69383;4353;4,892913077236541;45,75099629213341
5354;5354;Rue Port Perret;Vernaison;20617;rue port Peret / rue de la chapelle(sur parking);V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-05-13;2022-01-24;;69260;4355;4,816837163810826;45,65046548480169
4133;4133;Chemin de Wette-Fays;Caluire-et-Cuire;02800;angle Gde rue St Clair;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69034;4357;4,85892264372775;45,79050390161677
4390;4390;Avenue de l'Ain/Route de Strasbourg;Rillieux-la-Pape;;rte de Srasbourg;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-05-12;2018-04-24;2013-12-05;69286;4358;4,891945365626379;45,81782730004382
3687;3687;Rue Galilée Angle Rue Jean Jaures;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-01-17;2017-01-23;69266;4359;4,878866319668376;45,75663139117912
2770;2770;Place Aristide Briand / Cours Gambetta;Lyon 3e Arrondissement;27717;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2021-01-22;;69383;4393;4,849332321020906;45,75327975742093
2830;2830;Place de la Reconnaissance/Cours Richard Vitton;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-04-24;2013-12-04;69383;4363;4,885870808105766;45,75415165215577
6162;6162;Boulevard Pinel rue branly;Bron;;angle de rue ;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;2008-02-01;69029;4364;4,888452310567211;45,73209456156771
